CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
655,0.72222222,0.76642336,0.07142857,0.0,0.44444444,1.0,8.91e-05,0.5,6.5
656,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
657,0.52380952,0.58064516,0.15384615,0.14285714,0.14285714,0.85714286,0.00011451,0.16666667,2.75
658,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
659,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
660,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
661,0.64285714,0.73913043,0.1,0.0,0.25,1.0,0.00010022,0.42857143,4.5
662,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
663,0.52380952,0.6,0.12,0.0,0.14285714,1.0,8.589e-05,0.33333333,3.66666667
664,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
665,0.60714286,0.69230769,0.0,0.0,0.25,1.0,0.0,0.28571429,17.0
666,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
667,0.72222222,0.8540146,0.0,0.0,0.77777778,1.0,0.0,0.375,26.0
668,0.34285714,0.58461538,0.12195122,0.0,0.2,0.93333333,0.00013382,0.07142857,3.6
669,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
670,0.6,0.71428571,0.30769231,0.0,0.0,1.0,0.00026715,0.4,1.125
671,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.4,11.0
672,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
673,0.55555556,0.78947368,0.0,0.0,0.11111111,1.0,0.0,0.5,20.0
674,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
675,0.39393939,0.57391304,0.10344828,0.0,0.16666667,1.0,0.0001003,0.18181818,4.33333333
676,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
677,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
678,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
679,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
680,0.95555556,0.95744681,0.0,0.0,1.0,1.0,0.0,0.77777778,43.0
681,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
682,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
683,0.85714286,0.87096774,0.0,0.0,0.5,1.0,0.0,0.71428571,24.0
684,0.66666667,0.78947368,0.0,0.0,0.22222222,1.0,0.0,0.5,24.0
685,0.5,0.70212766,0.15151515,0.125,0.125,0.875,0.00012528,0.14285714,2.8
686,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
687,0.8,0.78947368,0.15789474,0.0,0.0,1.0,0.00012019,0.5,2.66666667
688,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
689,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
690,0.35164835,0.625,0.0,0.0,0.5,0.78571429,0.0,0.07692308,32.0
691,0.66666667,0.9,0.0,0.0,0.77777778,1.0,0.0,0.25,24.0
692,1.0,1.0,0.25,0.25,0.0,1.0,0.00020028,1.0,1.5
693,0.83333333,0.86440678,0.0,0.0,0.77777778,1.0,0.0,0.625,30.0
694,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
695,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
696,0.57142857,0.72413793,0.0,0.0,0.125,1.0,0.0,0.28571429,16.0
697,1.0,1.0,0.05084746,0.0,1.0,1.0,7.517e-05,1.0,9.33333333
